order,name,type,varlab,table_name,usecols
438,qe302y,double,您现在同伴的出生年月是（年）,adult2010,1
439,qe302m,double,您现在同伴的出生年月是（月）,adult2010,1
440,qe303,double,您与现在的同伴是如何认识的,adult2010,1
441,qe310,double,与现在的同伴同居之前，您是否有婚姻史,adult2010,1
442,qe311,double,请问现在的同伴是您第一个同居伙伴吗,adult2010,1
443,qe312,double,在与现在的同居伙伴之前，您与几位伙伴先后同居过,adult2010,1
444,qe313,double,您在此之前一总共结过几次婚,adult2010,1
445,qe401,double,请问您与前任配偶分开是因为,adult2010,1
446,qe402y,double,请问您与前任配偶离婚的时间是（年）,adult2010,1
447,qe402m,double,请问您与前任配偶离婚的时间是（月）,adult2010,1
448,qe403y,double,请问您前任配偶过世的时间是（年）,adult2010,1
449,qe403y_best,double,请问您前任配偶过世的时间是（年）-Best变量,adult2010,1
450,qe403m,double,请问您前任配偶过世的时间是（月）,adult2010,1
451,qe405y,double,请问您与前任配偶的结婚日期是（年）,adult2010,1
452,qe405y_best,double,请问您与前任配偶的结婚日期是（年）-Best变量,adult2010,1
453,qe405m,double,请问您与前任配偶的结婚日期是（月）,adult2010,1
454,qe406y,double,请问您前任配偶的出生年月是（年）,adult2010,1
455,qe406y_best,double,请问您前任配偶的出生年月是（年）-Best变量,adult2010,1
456,qe406m,double,请问您前任配偶的出生年月是（月）,adult2010,1
457,qe407,double,请问您与前任配偶结婚前是否同居过一段时间,adult2010,1
458,qe408,double,请问您与前任配偶结婚前同居了多长时间（月）,adult2010,1
459,qe409,double,请问您与前任配偶是如何认识的,adult2010,1
460,qe4,double,请问您共结过几次婚,adult2010,1
461,qe5,double,请问您共结过几次婚,adult2010,1
462,qe501y,double,您与刚过世的配偶的结婚日期是（年）,adult2010,1
463,qe501m,double,您与刚过世的配偶的结婚日期是（月）,adult2010,1
464,qe502y,double,您刚过世的配偶的出生年月是（年）,adult2010,1
465,qe502m,double,您刚过世的配偶的出生年月是（月）,adult2010,1
466,qe503,double,请问您与刚过世的配偶结婚前是否同居过一段时间,adult2010,1
467,qe504,double,请问您与刚过世的配偶结婚前同居了多长时间（月）,adult2010,1
468,qe506,double,您与刚过世的配偶是如何认识的,adult2010,1
469,qe507y,double,您刚过世的配偶去世的日期是（年）,adult2010,1
470,qe507m,double,您刚过世的配偶去世的日期是（月）,adult2010,1
471,qf1_a_1,double,最近6个月，您与子女的关系如何：子女1,adult2010,1
472,qf1_a_2,double,最近6个月，您与子女的关系如何：子女2,adult2010,1
473,qf1_a_3,double,最近6个月，您与子女的关系如何：子女3,adult2010,1
474,qf1_a_4,double,最近6个月，您与子女的关系如何：子女4,adult2010,1
475,qf1_a_5,double,最近6个月，您与子女的关系如何：子女5,adult2010,1
476,qf1_a_6,double,最近6个月，您与子女的关系如何：子女6,adult2010,1
477,qf1_a_7,double,最近6个月，您与子女的关系如何：子女7,adult2010,1
478,qf1_a_8,double,最近6个月，您与子女的关系如何：子女8,adult2010,1
479,qf1_a_9,double,最近6个月，您与子女的关系如何：子女9,adult2010,1
480,qf1_a_10,double,最近6个月，您与子女的关系如何：子女10,adult2010,1
481,codeqf3_s_1,double,您为哪些子女提供经济帮助：选择1,adult2010,1
482,codeqf3_s_2,double,您为哪些子女提供经济帮助：选择2,adult2010,1
483,codeqf3_s_3,double,您为哪些子女提供经济帮助：选择3,adult2010,1
484,codeqf3_s_4,double,您为哪些子女提供经济帮助：选择4,adult2010,1
485,codeqf3_s_5,double,您为哪些子女提供经济帮助：选择5,adult2010,1
486,codeqf3_s_6,double,您为哪些子女提供经济帮助：选择6,adult2010,1
487,codeqf3_s_7,double,您为哪些子女提供经济帮助：选择7,adult2010,1
488,codeqf3_s_8,double,您为哪些子女提供经济帮助：选择8,adult2010,1
489,codeqf3_s_9,double,您为哪些子女提供经济帮助：选择9,adult2010,1
490,codeqf3_s_10,double,您为哪些子女提供经济帮助：选择10,adult2010,1
491,codeqf3_s_11,double,哪些子女为您提供经济帮助：选择1,adult2010,1
492,codeqf3_s_12,double,哪些子女为您提供经济帮助：选择2,adult2010,1
493,codeqf3_s_13,double,哪些子女为您提供经济帮助：选择3,adult2010,1
494,codeqf3_s_14,double,哪些子女为您提供经济帮助：选择4,adult2010,1
495,codeqf3_s_15,double,哪些子女为您提供经济帮助：选择5,adult2010,1
496,codeqf3_s_16,double,哪些子女为您提供经济帮助：选择6,adult2010,1
497,codeqf3_s_17,double,哪些子女为您提供经济帮助：选择7,adult2010,1
498,codeqf3_s_18,double,哪些子女为您提供经济帮助：选择8,adult2010,1
499,codeqf3_s_19,double,哪些子女为您提供经济帮助：选择9,adult2010,1
500,codeqf3_s_20,double,哪些子女为您提供经济帮助：选择10,adult2010,1
501,codeqf3_s_21,double,您为哪些子女料理家务：选择1,adult2010,1
502,codeqf3_s_22,double,您为哪些子女料理家务：选择2,adult2010,1
503,codeqf3_s_23,double,您为哪些子女料理家务：选择3,adult2010,1
504,codeqf3_s_24,double,您为哪些子女料理家务：选择4,adult2010,1
505,codeqf3_s_25,double,您为哪些子女料理家务：选择5,adult2010,1
506,codeqf3_s_26,double,您为哪些子女料理家务：选择6,adult2010,1
507,codeqf3_s_27,double,您为哪些子女料理家务：选择7,adult2010,1
508,codeqf3_s_28,double,您为哪些子女料理家务：选择8,adult2010,1
509,codeqf3_s_29,double,您为哪些子女料理家务：选择9,adult2010,1
510,codeqf3_s_30,double,您为哪些子女料理家务：选择10,adult2010,1
511,codeqf3_s_31,double,哪些子女为您料理家务：选择1,adult2010,1
512,codeqf3_s_32,double,哪些子女为您料理家务：选择2,adult2010,1
513,codeqf3_s_33,double,哪些子女为您料理家务：选择3,adult2010,1
514,codeqf3_s_34,double,哪些子女为您料理家务：选择4,adult2010,1
515,codeqf3_s_35,double,哪些子女为您料理家务：选择5,adult2010,1
516,codeqf3_s_36,double,哪些子女为您料理家务：选择6,adult2010,1
517,codeqf3_s_37,double,哪些子女为您料理家务：选择7,adult2010,1
518,codeqf3_s_38,double,哪些子女为您料理家务：选择8,adult2010,1
519,codeqf3_s_39,double,哪些子女为您料理家务：选择9,adult2010,1
520,codeqf3_s_40,double,哪些子女为您料理家务：选择10,adult2010,1
521,codeqf3_s_41,double,您为哪些子女照看孩子：选择1,adult2010,1
522,codeqf3_s_42,double,您为哪些子女照看孩子：选择2,adult2010,1
523,codeqf3_s_43,double,您为哪些子女照看孩子：选择3,adult2010,1
524,codeqf3_s_44,double,您为哪些子女照看孩子：选择4,adult2010,1
525,codeqf3_s_45,double,您为哪些子女照看孩子：选择5,adult2010,1
526,codeqf3_s_46,double,您为哪些子女照看孩子：选择6,adult2010,1
527,codeqf3_s_47,double,您为哪些子女照看孩子：选择7,adult2010,1
528,codeqf3_s_48,double,您为哪些子女照看孩子：选择8,adult2010,1
529,codeqf3_s_49,double,您为哪些子女照看孩子：选择9,adult2010,1
530,codeqf3_s_50,double,您为哪些子女照看孩子：选择10,adult2010,1
531,codeqf3_s_51,double,哪些子女照看您：选择1,adult2010,1
532,codeqf3_s_52,double,哪些子女照看您：选择2,adult2010,1
533,codeqf3_s_53,double,哪些子女照看您：选择3,adult2010,1
534,codeqf3_s_54,double,哪些子女照看您：选择4,adult2010,1
535,codeqf3_s_55,double,哪些子女照看您：选择5,adult2010,1
536,codeqf3_s_56,double,哪些子女照看您：选择6,adult2010,1
537,codeqf3_s_57,double,哪些子女照看您：选择7,adult2010,1
538,codeqf3_s_58,double,哪些子女照看您：选择8,adult2010,1
539,codeqf3_s_59,double,哪些子女照看您：选择9,adult2010,1
540,codeqf3_s_60,double,哪些子女照看您：选择10,adult2010,1
541,codeqf3_s_61,double,您为哪些子女理财：选择1,adult2010,1
542,codeqf3_s_62,double,您为哪些子女理财：选择2,adult2010,1
543,codeqf3_s_63,double,您为哪些子女理财：选择3,adult2010,1
544,codeqf3_s_64,double,您为哪些子女理财：选择4,adult2010,1
545,codeqf3_s_65,double,您为哪些子女理财：选择5,adult2010,1
546,codeqf3_s_66,double,您为哪些子女理财：选择6,adult2010,1
547,codeqf3_s_67,double,您为哪些子女理财：选择7,adult2010,1
548,codeqf3_s_68,double,您为哪些子女理财：选择8,adult2010,1
549,codeqf3_s_69,double,您为哪些子女理财：选择9,adult2010,1
550,codeqf3_s_70,double,您为哪些子女理财：选择10,adult2010,1
551,codeqf3_s_71,double,哪些子女为您理财：选择1,adult2010,1
552,codeqf3_s_72,double,哪些子女为您理财：选择2,adult2010,1
553,codeqf3_s_73,double,哪些子女为您理财：选择3,adult2010,1
554,codeqf3_s_74,double,哪些子女为您理财：选择4,adult2010,1
555,codeqf3_s_75,double,哪些子女为您理财：选择5,adult2010,1
556,codeqf3_s_76,double,哪些子女为您理财：选择6,adult2010,1
557,codeqf3_s_77,double,哪些子女为您理财：选择7,adult2010,1
558,codeqf3_s_78,double,哪些子女为您理财：选择8,adult2010,1
559,codeqf3_s_79,double,哪些子女为您理财：选择9,adult2010,1
560,codeqf3_s_80,double,哪些子女为您理财：选择10,adult2010,1
561,qf2_s_1,double,最近6个月，您与子女们是否有以下交往活动：选择1,adult2010,1
562,qf2_s_2,double,最近6个月，您与子女们是否有以下交往活动：选择2,adult2010,1
563,qf2_s_3,double,最近6个月，您与子女们是否有以下交往活动：选择3,adult2010,1
564,qf2_s_4,double,最近6个月，您与子女们是否有以下交往活动：选择4,adult2010,1
565,qf2_s_5,double,最近6个月，您与子女们是否有以下交往活动：选择5,adult2010,1
566,qf2_s_6,double,最近6个月，您与子女们是否有以下交往活动：选择6,adult2010,1
567,qf2_s_7,double,最近6个月，您与子女们是否有以下交往活动：选择7,adult2010,1
568,qf2_s_8,double,最近6个月，您与子女们是否有以下交往活动：选择8,adult2010,1
569,qg1_s_1r,double,您有过以下哪些经历：选择1-重编码,adult2010,1
570,qg1_s_2r,double,您有过以下哪些经历：选择2-重编码,adult2010,1
571,qg1_s_3r,double,您有过以下哪些经历：选择3-重编码,adult2010,1
572,qg1_s_4r,double,您有过以下哪些经历：选择4-重编码,adult2010,1
573,qg1_s_5r,double,您有过以下哪些经历：选择5-重编码,adult2010,1
574,qg1_s_6r,double,您有过以下哪些经历：选择6-重编码,adult2010,1
575,qg101_a_1,double,上山下乡：哪年开始的,adult2010,1
576,qg102_a_1,double,上山下乡：到哪年结束的,adult2010,1
577,qg103acode_a_1,double,您是在哪里（省编码）_a_1,adult2010,1
578,qg101_a_2,double,参加建设兵团：哪年开始的,adult2010,1
579,qg102_a_2,double,参加建设兵团：到哪年结束的,adult2010,1
580,qg103acode_a_2,double,您是在哪里（省编码）_a_2,adult2010,1
581,qg101_a_3,double,到干校劳动：哪年开始的,adult2010,1
582,qg102_a_3,double,到干校劳动：到哪年结束的,adult2010,1
583,qg103acode_a_3,double,您是在哪里（省编码）_a_3,adult2010,1
584,qg101_a_4,double,参军：哪年开始的,adult2010,1
585,qg102_a_4,double,参军：到哪年结束的,adult2010,1
586,qg103acode_a_4,double,您是在哪里（省编码）_a_4,adult2010,1
587,qg2,double,您是否有过正式的、连续超过6个月的工作经历,adult2010,1
588,qg3,double,您现在有工作吗,adult2010,1
589,qg301,double,您是否已经离/退休（包含病退、内退等非正式退休）,adult2010,1
590,qg302,double,离/退休后您继续从事工作或劳动的原因,adult2010,1
591,qg303,double,您现在主要是在哪个机构工作,adult2010,1
592,qg305,double,您现在主要工作的机构属于,adult2010,1
593,qg307code,double,职业事后编码（国标）,adult2010,1
594,qg308code,double,行业事后编码（国标）,adult2010,1
595,qg309,double,您是否有行政/管理职务,adult2010,1
596,qg310code,double,行政管理职务编码,adult2010,1
597,qg311,double,您从哪年开始在现在的单位工作/务农的,adult2010,1
598,qg4,double,您现在主要从事农业工作吗,adult2010,1
599,qg401,double,过去一年，您工作了几个月【有薪时间】,adult2010,1
600,qg402,double,去年工作的月份里，您平均每个月工作了多少天,adult2010,1
601,qg403,double,去年工作的天数里，您平均每天工作了多少小时,adult2010,1
602,qg404,double,您的工作场所主要在,adult2010,1
603,qg405,double,您是否有直接的下属,adult2010,1
604,qg406,double,请问您负责管理多少人,adult2010,1
605,qg407,double,去年，您获得技术等级/行政职务晋升了吗,adult2010,1
606,qg408,double,您现在希望获得哪些晋升,adult2010,1
607,qg501,double,您对目前的工作收入有多满意,adult2010,1
608,qg502,double,您对目前的工作安全性有多满意,adult2010,1
609,qg503,double,您对目前的工作环境有多满意,adult2010,1
610,qg504,double,您对目前的工作时间有多满意,adult2010,1
611,qg505,double,您对目前工作的晋升机会有多满意,adult2010,1
612,qg506,double,您对目前工作的整体有多满意,adult2010,1
613,qg6,double,您现在的工作是您的第一份工作吗,adult2010,1
614,qg601_occu,double,qg601职业编码,adult2010,1
615,qg601_ind,double,qg601行业编码,adult2010,1
616,qg602,double,您曾经主动跳过槽吗,adult2010,1
617,qg604,double,您曾经被辞退过吗,adult2010,1
618,qg7,double,您去年有兼职或第二职业吗,adult2010,1
619,qg701_occu,double,qg701职业编码,adult2010,1
620,qg701_ind,double,qg701行业编码,adult2010,1
621,qg702,double,上个月您的第二职业收入是多少元,adult2010,1
622,qg703,double,上个月您花了多少时间从事第二职业（小时）,adult2010,1
623,qh1,double,去年，您有几个月从事农业劳动,adult2010,1
624,qh2,double,去年，在从事农业劳动的月份，您平均每月劳动几天,adult2010,1
625,qh3,double,去年，在从事农业劳动的月份，您平均每天劳动几小时,adult2010,1
626,qh4,double,除了农业劳动，您现在是否还从事其他有薪酬的非农业劳动,adult2010,1
627,qh401,double,您现在主要是在哪个机构工作,adult2010,1
628,qh403,double,您现在工作的机构属于,adult2010,1
629,qh405code,double,您的非农工作属于哪类职业,adult2010,1
630,qh406code,double,您的工作属于哪个行业,adult2010,1
631,qh407,double,您是否有行政/管理职务,adult2010,1
632,qh409a,double,您从什么时候开始从事这一非农工作（年）,adult2010,1
633,qh409b,double,您从什么时候开始从事这一非农工作（月）,adult2010,1
634,qh410,double,您平均每天从事这一非农工作的时间有几个小时,adult2010,1
635,qh411,double,您平均每月能从这一非农劳动中获取的收入有多少元,adult2010,1
636,qj1,double,过去的一个月，您是否积极努力地去找工作了,adult2010,1
637,qj101,double,您目前没有工作的原因是什么,adult2010,1
